title,artist,genre,released_year,song_key,bpm,camelot,Instrumental_type,ranked
This Is Me,Demi Lovato,Pop,2008,D-Flat Major,91,3B,No
Sad Song,Alesso,Dance Pop,2019,C Major,110,8B,No
Let Me Love You <Sean Paul Remix>,Dj Snake,Edm/Pop,2016,A-Flat Major,100,4B,No
Sex,Cheat Codes,Edm/Pop,2016,C Major,102,8B,No
Let Me Love You,Sjur,Edm/Pop,2016,A-Flat Minor,105,1A,No
One Foot <The Captain Cuts Remix>,Walk The Moon,Edm/Pop,2018,C Major,115,8B,No
Ten Feet Tall <Brennan Heart & Code Black Remix>,Afrojack,Edm/Pop,2014,A Minor,150,8A,No
Faith <Jewelz & Sparks Remix>,Galantis & Dolly Parton,Dance/Edm,2019,F Minor,128,4A,No
Waste It On Me,Steve Aoki,Edm/Pop,2018,G Major,96,9B,No
Better In Time,Leona Lewis,Edm/Pop,2007,F-Sharp Major,164,2B,No
Youngblood,10 Seconds Of Summer,Edm/Pop,2018,G Minor,120,6A,No
Beautiful Now,Zedd,Edm/Pop,2015,B Minor,128,10A,No
Going Bad,Meek Mill,Pop,2018,E Minor,86,9A,No
Complicated,Rihanna,Pop,2010,C Major,138,8B,No
Purpose,Justin Bieber,Pop,2015,C Major,130,8B,No
Scream & Shout,Will I Am,Pop,2013,F Major,130,7B,No
Little Talks,Of Monsters And Men,Pop,2012,D-Flat Major,103,3B,No
You Know How We Do It,Ice Cube,Hip Hop,1993,B-Flat Minor,93,3A,No
Is It Love,3Lau,Tropical,2016,A Major,125,11B,No
Say My Name <Rac Mix>,Odesza,Dance Pop,2014,A Major,115,11B,No
I Believe I'M Fine,Robin Schulz,Edm/Pop,2017,B-Flat Minor,100,3A,No
Lovers On The Sun,David Guetta,Dance Pop,2014,F-Sharp Minor,125,11A,No
Pursuit Of Happiness <Steve Aoki Remix>,Kid Cudi,Edm,2012,C Major,128,8B,No
Hide Away,Daya,Pop,2015,B Minor,95,10A,No
Classic Rockabye,Clean Bandit,Pop,2018,A Minor,102,8A,No
Do Or Die <Afrojack & Thirty Seconds To Mars Remix>,Afrojack,Edm/Pop,2014,D Major,128,10B,No
There'S No Way,Lauv,Pop,2018,D Major,147,10B,No
The Hills,The Weeknd,Edm/Pop,2015,C Minor,113,5A,No
Drops Of Jupiter,Train,Rock,2001,C Major,79,8B,No
Working For It,Zhu,Edm/Pop,2016,F Minor,100,4A,No
The Fall,Bryce Vine,Pop,2016,D-Flat Minor,132,12A,No
Eye Of The Tiger,Survivor,Classic Rock,1982,C Minor,109,5A,No
Malibu,Miley Cyrus,Pop,2017,A-Flat Major,140,4B,No
Running Out,Matoma,Tropical,2015,B-Flat Major,95,6B,No
The Rhythm,Don Diablo,Edm/Pop,2019,E Minor,124,9A,No
Love You Forever,Nicky Romero,Dance Pop,2019,F-Sharp Major,128,2B,No
Believe,Cher,Dance Pop,1998,F-Sharp Major,133,2B,No
First Time,Kygo,Edm/Pop,2017,C Minor,90,5A,No
So Close,Jennette Mccurdy,Pop,2009,A Major,117,11B,No
Electric Love,Borns,Pop,2015,F-Sharp Minor,120,11A,No
Torn,Ava Max,Pop,2019,D Minor,125,7A,No
Bad Liar,Selena Gomez,Pop,2017,D-Flat Major,121,3B,No
We Got Love <Joel Corry Remix>,Sigala,Dance/Edm,2019,C Major,124,8B,No
Bad Guy,Billie Eilish,Dance Pop,2019,G Major,135,9B,No
Price Tag,Jessie J,Pop,2011,F Major,175,7B,No
Ritual <Benny Benassi & Bb Team Remix>,Tiesto,Edm/Pop,2019,D-Flat Major,123,3B,No
Get Lucky,Daft Punk,Dance Pop,2013,F-Sharp Minor,116,11A,No
Middle,Dj Snake,Edm/Pop,2015,A Major,105,11B,No
Stay,Kygo,Edm/Pop,2016,A-Flat Major,103,4B,No
What About The Love,Sam Feldt,Tropical,2016,A Major,126,11B,No
Save A Little Love,Don Diablo,Edm,2017,C Minor,122,5A,No
Won'T Come Home,Mennska,Tropical,2015,A Minor,97,8A,No
Say You'Ll Be There,Campsite Dream,Dance Pop,2019,D Major,110,10B,No
Back In My Life,Alice Dj,Dance Pop,1999,C Major,138,8B,No
Come Together <Remastered>,The Beatles,Classic Rock,1969,A Minor,165,8A,No
Jacques,Jax Jones,Dance Pop,2019,A Minor,120,8A,No
The Next Episode,Dr. Dre,Pop,1999,B-Flat Minor,95,3A,No
New Rules,Dua Lipa,Hip Hop/Pop,2017,A Minor,116,8A,No
Dancing On My Own <Tiesto Remix>,Calum Scott,Edm/Pop,2018,D-Flat Major,122,3B,No
Be Right There,Diplo,Edm/Pop,2015,G Major,125,9B,No
Futsal Shuffle 2020,Lil Uzi Vert,Hip Hop,2019,G Minor,137,6A,No
Can'T Back Down,Demi Lovato,Pop,2010,A-Flat Major,120,4B,No
Overtime,Cash Cash,Edm/Pop,2013,B Minor,114,10A,No
Happier,Marshmello,Pop,2018,F Major,100,7B,No
Scared Of Love,Rudimental,Edm/Pop,2019,F Major,118,7B,No
Royals,Lorde,Pop,2013,G Major,85,9B,No
Tell Me You Love Me,Demi Lovato,Hip Hop/Pop,2017,E-Flat Minor,82,2A,No
The Spectre,Alan Walker,Edm/Pop,2017,D-Flat Minor,128,12A,No
Bones <Steff Da Campo Remix>,Galantis,Edm/Pop,2019,F-Sharp Minor,126,11A,No
The Spark,Afrojack,Edm/Pop,2014,B Major,126,1B,No
Rain Over Me,Pitbull,Pop,2011,C Major,128,8B,No
Solo <Wideboys Remix>,Clean Bandit,Edm/Pop,2018,B Minor,122,10A,No
The Ocean (Feat. Shy Martin),Mike Perry,Edm/Pop,2016,F Major,90,7B,No
Slow Hands,Niall Horan,Pop,2017,C Major,86,8B,No
La Boyz,Victorious Cast,Pop,2012,A-Flat Minor,150,1A,No
Young Like Us,Frans,Tropical,2016,G Major,111,9B,No
Light Me Up,Ftampa,Edm/Pop,2017,B Major,97,1B,No
Instant Crush,Daft Punk,Edm/Pop,2013,B-Flat Minor,110,3A,No
Ocean <David Guetta Remix>,Martin Garrix,Dance/Edm,2018,C Minor,127,5A,No
Waka Waka,Shakira,Pop,2010,B Minor,127,10A,No
Blue Sky,Feenixpawl,Edm,2013,B Major,128,1B,No
Knockin' On Heaven'S Door,Guns N' Roses,Classic Rock,1991,F-Sharp Major,132,2B,No
Broken Arrows,Avicii,Dance Pop,2015,G Major,116,9B,No
Something Wrong,Timeflies,Pop,2016,G Minor,95,6A,No
Steal My Girl,One Direction,Pop,2014,B-Flat Minor,77,3A,No
My Own Dance,Kesha,Dance Pop,2019,D Major,102,10B,No
I Could Be The One <Nicktim Edit>,Avicii,Edm,2012,F-Sharp Minor,128,11A,No
The Way I Are,Timbaland,Hip Hop,2007,E-Flat Minor,115,2A,No
Make It Right,Armin Van Buuren,Edm/Pop,2016,A Major,128,11B,No
Crazy Train,Ozzy Osbourne,Classic Rock,1980,A Major,138,11B,No
Memories,Maroon 5,Dance Pop,2019,B Major,91,1B,No
Harder,Jax Jones,Dance Pop,2019,F Minor,104,4A,No
One Life,Mike Perry,Dance Pop,2019,E-Flat Major,128,5B,No
Fades Away,Avicii,Edm/Pop,2019,C Major,134,8B,No
Spaceship,Galantis,Edm,2018,B-Flat Major,126,6B,No
Snow,Red Hot Chili Peppers,Rock,2006,B Major,105,1B,No
What Is Love,Haddaway,Dance Pop,1993,G Minor,124,6A,No
With You <Lokii Remix>,Kaskade,Dance Pop,2019,A Major,120,11B,No
Can'T Stop Singing,Ross Lynch,Pop,2013,C Major,97,8B,No
That'S My Girl,Fifth Harmony,Edm/Pop,2016,F Minor,202,4A,No
Preach,John Legend,Edm/Pop,2019,B Minor,92,10A,No
Push My Luck,The Chainsmokers,Dance Pop,2019,D Major,90,10B,No
Danza Kuduro,Don Omar,Pop,2010,C Major,89,8B,No
Play,Jax Jones,Edm/Pop,2018,B Minor,125,10A,No
I Feel Love,Sam Smith,Dance Pop,2019,C Major,126,8B,No
Baby Boy,Sean Paul,Pop,2002,D-Flat Major,91,3B,No
I Could Get Used To This,Martin Jensen,Dance Pop,2019,D-Flat Major,121,3B,No
Let You Be Right,Meghan Trainor,Edm/Pop,2018,C Major,105,8B,No
Let'S Get It Started,The Black Eyed Peas,Edm/Pop,2007,B Minor,105,10A,No
Hey Mama,David Guetta,Edm/Pop,2014,A Major,86,11B,No
Cheap Thrills,Sia,Pop,2016,F-Sharp Minor,90,11A,No
Nothing Breaks Like A Heart,Mark Ronson,Edm/Pop,2018,G Minor,114,6A,No
Stacy'S Mom,Fountains Of Wayne,Rock,2003,B Minor,118,10A,No
Piano Man,Billy Joel,Classic Rock,1973,C Major,178,8B,No
Bad Blood,Taylor Swift,Edm/Pop,2014,G Major,170,9B,No
Macarena <Bayside Boys Remix>,Los Del Rio,Dance Pop,2008,B Major,103,1B,No
I Feel For You,Chaka Khan,Classic Rock,2005,B Major,125,1B,No
Gdfr,Flo Rida,Edm/Pop,2015,F Major,146,7B,No
If I Were A Boy,Beyonce,Pop,2008,F-Sharp Major,90,2B,No
Stay Together For The Kids,Blink 186,Pop,2001,D Major,145,10B,No
Fallin',Sick Individuals,Dance Pop,2019,F Minor,114,4A,No
Electric,Alina Baraz,Pop,2017,B-Flat Minor,111,3A,No
Sweet But Psycho,Ava Max,Dance Pop,2018,D-Flat Major,133,3B,No
Hey Hey <Gianni Kosta Remix>,Bynon,Edm/Pop,2015,B Minor,122,10A,No
Run Wild,Hardwell,Dance/Edm,2016,E Minor,130,9A,No
Now That I'Ve Found You,Martin Garrix,Dance Pop,2016,F Minor,128,4A,No
Sweet Nothing,Calvin Harris,Edm/Pop,2012,A-Flat Minor,128,1A,No
Like I Did,Shane Harper,Pop,2016,D-Flat Major,98,3B,No
Chlorine,Twenty One Pilots,Edm/Pop,2018,B-Flat Minor,90,3A,No
The Wild Boys,Duran Duran,Edm/Pop,1998,B Minor,116,10A,No
In The Name Of Love,Martin Garrix,Dance Pop,2016,E Minor,134,9A,No
Africa,Toto,Classic Rock,1982,A Major,93,11B,No
It'S Not Over,Daughtry,Rock,2006,B-Flat Minor,146,3A,No
Sucker,Jonas Brothers,Pop,2019,D-Flat Minor,138,12A,No
Can'T Feel My Face,The Weeknd,Pop,2015,A Minor,108,8A,No
How To Love <Boombox Cartel Remix>,Cash Cash,Edm/Pop,2016,A Minor,150,8A,No
Like I Would <Dave Aude Mix>,Zayn,Edm/Pop,2016,B-Flat Minor,124,3A,No
How Deep Is Your Love,Calvin Harris,Dance Pop,2015,B Minor,122,10A,No
All Of The Lights,Kanye West,Hip Hop/Pop,2010,D-Flat Major,142,3B,No
Body,Loud Luxury,Tropical,2017,D-Flat Major,122,3B,No
When I Grow Up,The Pussycat Dolls,Pop,2008,B Minor,118,10A,No
Rack City,Tyga,Hip Hop,2012,D-Flat Major,99,3B,No
Circles,Post Malone,Pop,2019,C Major,120,8B,No
Never Let You Go <Reez Remix>,Dash Berlin,Edm,2015,B-Flat Major,128,6B,No
Tongue Tied,Marshmello,Pop,2019,D-Flat Minor,93,12A,No
Close To Me <Cid Remix>,Ellie Goulding,Dance Pop,2019,D-Flat Minor,126,12A,No
The Summer Is Magic,Fuff,Edm/Pop,2017,B-Flat Major,126,6B,No
Left Right,Hardwell,Edm,2019,B-Flat Minor,128,3A,No
Roxanne,Arizona Zervas,Pop,2019,F-Sharp Minor,117,11A,No
It'S My Life,Bon Jovi,Rock,2000,C Minor,120,5A,No
One Dance,Drake,Edm/Pop,2016,D-Flat Major,104,3B,No
Story Of A Lonely Guy,Blink 187,Pop,2001,A Major,152,11B,No
Thunder,Imagine Dragons,Edm/Pop,2017,C Major,168,8B,No
Diamonds,Rihanna,Pop,2012,B Minor,92,10A,No
Body Back,Gryffin,Dance Pop,2019,A-Flat Major,123,4B,No
All The Time <Don Diablo Remix>,Zara Larsson,Edm/Pop,2019,D-Flat Minor,124,12A,No
Let Me Love You <Zedd Remix>,Dj Snake,Edm/Pop,2016,B-Flat Minor,117,3A,No
All The Lies <Toby Romeo Remix>,Alok,Dance Pop,2019,F-Sharp Major,120,2B,No
Bad,Lennon Stella,Pop,2018,A-Flat Major,138,4B,No
If I Lose Myself <Alesso & One Republic Mix>,One Republic,Dance Pop,2013,D Major,126,10B,No
Naturally,Selena Gomez & The Scene,Pop,2009,B-Flat Minor,133,3A,No
Wish You Well,Sigala,Dance/Edm,2019,F Minor,125,4A,No
Cut Your Teeth <Kygo Remix>,Kyla La Grange,Tropical,2014,B-Flat Minor,100,3A,No
R.E.M,Ariana Grande,Pop,2018,B-Flat Minor,80,3A,No
Talk About It,Mike Perry,Edm/Pop,2017,D Minor,124,7A,No
Rise <Tv Noise Ibiza Mix>,Jonas Blue,Edm/Pop,2018,D-Flat Major,125,3B,No
With You,Kaskade,Dance Pop,2019,D-Flat Minor,172,12A,No
Payphone,Maroon 5,Edm/Pop,2012,E Major,110,12B,No
Summer <R3Hab & Ummet Ozcan Remix>,Calvin Harris,Edm/Pop,2014,B Major,128,1B,No
Too Close,Sterkol,Dance Pop,2019,B-Flat Major,100,6B,No
Gives You Hell,The All-American Rejects,Rock,2008,E Major,100,12B,No
I Can'T Get Enough,Benny Blanco,Dance Pop,2019,B-Flat Minor,95,3A,No
In My Arms,The Him,Dance/Edm,2019,D Minor,123,7A,No
Can'T Stop The Feeling,Justin Timberlake,Dance Pop,2016,C Major,113,8B,No
Swervin,A Boogie Wit Da Hoodie,Pop,2018,A Major,93,11B,No
Paper Planes,Mia,Edm/Pop,2007,D Major,172,10B,No
Outside Looking In,Jordan Pruitt,Pop,2007,F Major,96,7B,No
With You,Tyler Shaw,Edm/Pop,2018,D Major,98,10B,No
Cheap Thrills <Remix>,Sia,Edm/Pop,2016,F-Sharp Minor,180,11A,No
Be Like You,Cvbz,Tropical,2016,F Major,95,7B,No
Hands To Myself <Fareoh Remix>,Selena Gomez,Edm/Pop,2016,A-Flat Major,111,4B,No
My Way,Calvin Harris,Dance Pop,2016,E Minor,120,9A,No
Need Your Love,Gryffin,Dance Pop,2019,C Major,104,8B,No
Wild <Young Bombs Remix>,Troye Sivan,Edm/Pop,2016,B-Flat Major,100,6B,No
We Won'T Leave You,Steve Void,Edm/Pop,2017,B-Flat Minor,86,3A,No
Hold On <Julian Jordan Remix>,Martin Garrix,Edm,2019,D Minor,128,7A,No
Candy,Doja Cat,Edm/Pop,2018,A-Flat Major,125,4B,No
I'M Not The Only One,Sam Smith,Pop,2014,F Major,82,7B,No
Sunrise,Kygo,Edm/Pop,2017,F-Sharp Major,100,2B,No
Run The World,Beyonce,Pop,2011,C Major,127,8B,No
Tell Me Something I Don'T Know,Selena Gomez,Pop,2008,G Minor,145,6A,No
Roller Coaster,Blink 188,Pop,2001,A Major,116,11B,No
Faded <Dash Berlin Remix>,Alan Walker,Edm/Pop,2016,F-Sharp Major,128,2B,No
Happier <Tiesto Remix>,Ed Sheeran,Dance Pop,2018,C Major,118,8B,No
Not A Love Song,Austin Moon,Pop,2012,D Major,180,10B,No
Empty Space,James Arthur,Edm/Pop,2018,D-Flat Major,165,3B,No
Hot N Cold,Katy Perry,Pop,2008,G Major,132,9B,No
Blank Space,Taylor Swift,Pop,2014,F Major,96,7B,No
Everywhere,Michelle Branch,Pop,2001,D-Flat Major,97,3B,No
House Party,Sam Hunt,Pop,2014,A-Flat Major,104,4B,No
No New Friends <Dombresky Remix>,Sia,Dance Pop,2019,A Major,125,11B,No
Calling,Sebastian Ingrosso,Edm/Pop,2012,D-Flat Minor,125,12A,No
All This Time,Deorro,Dance Pop,2019,D Major,130,10B,No
3 Nights,Dominic Fike,Hip Hop/Pop,2018,G Minor,152,6A,No
Without You,David Guetta,Pop,2011,D Major,128,10B,No
Break Free,Ariana Grande,Pop,2014,G Minor,130,6A,No
Should'Ve Known Better,Clean Bandit,Edm/Pop,2018,F Major,75,7B,No
Lights Down Low,Max,Pop,2016,F Minor,81,4A,No
Never Give Up,Sia,Edm/Pop,2016,F-Sharp Minor,91,11A,No
You Know You Like It,Dj Snake,Edm/Pop,2014,F Minor,196,4A,No
Dreams,Campsite Dream,Tropical,2015,F Minor,120,4A,No
Complicated,Dimitri Vegas & Like Mike,Edm/Pop,2017,A-Flat Major,90,4B,No
She Wolf,David Guetta,Edm/Pop,2012,G Major,130,9B,No
Somewhere New,Klingande,Pop,2016,F Major,124,7B,No
Letting Go,Hogland,Dance Pop,2019,F-Sharp Major,120,2B,No
Grapevine <Tujamo Remix>,Tiesto,Edm,2019,B-Flat Minor,126,3A,No
Bang Bang,Jessie J,Pop,2014,C Minor,150,5A,No
High Hopes,Panic At The Disco,Pop,2018,F Major,82,7B,No
Raindrops,Ariana Grande,Pop,2018,D-Flat Major,169,3B,No
The Same Way,Don Diablo,Edm/Pop,2019,E Major,124,12B,No
Chillin' Like A Villain,Sofia Carson,Pop,2017,A-Flat Major,114,4B,No
Boyfriend,Big Time Rush,Pop,2010,D-Flat Minor,164,12A,No
Look Right Through <Mk Dub Iii Mix>,Storm Queen,Tropical,2013,C Minor,120,5A,No
Lush Life,Zara Larsson,Edm/Pop,2017,G Minor,98,6A,No
Dance Monkey,Tones And I,Pop,2019,F-Sharp Minor,98,11A,No
I'M A Mess,Bebe Rexha,Pop,2018,D-Flat Major,100,3B,No
Havana,Camila Cabello,Pop,2018,D Major,105,10B,No
Not Alone <Reggio Remix>,Sick Individuals,Dance/Edm,2020,D-Flat Major,128,3B,No
Speechless,Robin Schulz,Pop,2018,D-Flat Major,125,3B,No
Castle Of Glass,Linkin Park,Edm/Pop,2012,D-Flat Minor,108,12A,No
One,Swedish House Mafia,Dance/Edm,2010,A Minor,125,8A,No
Feels Like You,Moti,Edm/Pop,2019,F Minor,126,4A,No
Friends <Borgeous Remix>,Marshmello,Edm/Pop,2018,C Major,114,8B,No
Say It <Illenium Remix>,Flume,Tropical,2017,F-Sharp Major,150,2B,No
Walking,88Rising,Pop,2019,F-Sharp Major,100,2B,No
Kills You Slowly,The Chainsmokers,Dance Pop,2019,D-Flat Minor,150,12A,No
Sour Patch Kids,Bryce Vine,Pop,2014,E Major,153,12B,No
Shout Out To My Ex,Little Mix,Edm/Pop,2017,F Major,126,7B,No
God Is A Dj,Faithless,Dance Pop,2005,B-Flat Minor,131,3A,No
Travesuras,Nicky Jam,Edm/Pop,2014,B-Flat Minor,94,3A,No
Side To Side,Ariana Grande,Pop,2016,F-Sharp Minor,159,11A,No
Bones,Galantis,Pop,2019,C Major,120,8B,No
Million Voices,Armin Van Buuren,Dance Pop,2019,E-Flat Major,126,5B,No
Last Dance,Dua Lipa,Edm/Pop,2017,A-Flat Minor,136,1A,No
Policeman,Eva Simons,Edm/Pop,2015,F-Sharp Major,105,2B,No
How To Love,Cash Cash,Edm/Pop,2016,C Major,119,8B,No
Let It Be Me <Steve Aoki Remix>,Steve Aoki,Edm/Pop,2019,E Minor,124,9A,No
Beat It,Michael Jackson,Hip Hop,1982,E-Flat Minor,139,2A,No
Shake It Up,Selena Gomez,Pop,2011,D Minor,128,7A,No
Run Free,Deep Chills,Edm/Pop,2017,G Major,100,9B,No
Starships,Nicki Minaj,Pop,2011,B Minor,125,10A,No
Me And My Broken Heart,Rixton,Pop,2014,F Minor,174,4A,No
Stay The Night,Zedd & Hayley Williams,Edm,2012,A-Flat Major,128,4B,No
With You <Dexter Remix>,Kaskade,Dance Pop,2019,D-Flat Minor,126,12A,No
Save Me Tonight,Arty,Edm,2019,F Minor,126,4A,No
24K Magic <R3Hab Remix>,Bruno Mars,Edm/Pop,2017,F Minor,106,4A,No
Wild Ones,Flo Rida,Edm/Pop,2012,F Minor,127,4A,No
Silhouettes,Avicii,Edm/Pop,2012,F Minor,128,4A,No
I Miss The Old U,Blackbear,Edm/Pop,2017,G Major,133,9B,No
Kissing Strangers,Dnce,Pop,2017,G Major,120,9B,No
Stronger,Kelly Clarkson,Edm/Pop,2011,C Major,116,8B,No
Secrets,One Republic,Pop,2009,D Major,148,10B,No
My Life Be Like,L Starz,Edm/Pop,2018,A Major,99,11B,No
I Don'T Wanna Love You Anymore,Lany,Pop,2018,C Major,105,8B,No
Papi,Jennifer Lopez,Pop,2011,E Minor,120,9A,No
All Of Me <Tiesto Birthday Treatment Remix>,John Legend,Edm/Pop,2014,F Minor,128,4A,No
The Real Slim Shady,Eminem,Rap,2005,F Minor,104,4A,No
I Took A Pill In Ibiza <Seeb Remix>,Mike Posner,Pop,2016,G Minor,102,6A,No
Up All Night,Khalid,Pop,2019,D-Flat Major,94,3B,No
Don'T You Worry Child,Swedish House Mafia,Dance Pop,2012,B Minor,129,10A,No
Just Give Me A Reason,Pink,Edm/Pop,2012,D Major,95,10B,No
No Favors,Big Sean,Hip Hop,2017,B Major,58,1B,No
Sidelove,Astrid S,Pop,2019,A-Flat Major,138,4B,No
Discovery,Syn Cole,Dance Pop,2019,C Minor,128,5A,No
Viva La Vida,Coldplay,Rock,2008,F Minor,138,4A,No
Don'T Leave Me Alone <Edx'S Indian Summer Remix>,David Guetta,Dance Pop,2019,E Minor,124,9A,No
Adore You,Harry Styles,Dance Pop,2019,A-Flat Major,99,4B,No
Summer Lover <Moguai Remix>,Oliver Heldens,Dance Pop,2019,D-Flat Major,126,3B,No
Saving All My Love For You,Whitney Houston,Classic Rock,1985,F-Sharp Minor,99,11A,No
She Sets The City On Fire,Gavin Degraw,Pop,2016,E Major,126,12B,No
Easy Love,Sigala,Tropical,2015,A Major,124,11B,No
No Promises,Cheat Codes,Tropical,2017,B-Flat Major,113,6B,No
Ransom,Lil Tecca,Pop,2019,G Minor,180,6A,No
No Regrets,Eminem,Hip Hop,2020,A Major,135,11B,No
Bubbly,Colbie Caillat,Pop,2007,A Major,128,11B,No
Scotty Doesn'T Know,Lustra,Rock,2006,C Major,174,8B,No
Let It Be Me,Steve Aoki,Dance Pop,2019,G Major,114,9B,No
Juju On That Beat,Zay Hilfigerrr,Hip Hop/Pop,2016,D-Flat Major,161,3B,No
Old Time Classic Rock & Roll,Bob Seger,Classic Rock,1978,F-Sharp Major,124,2B,No
Wanted,Notd,Dance Pop,2019,F Major,96,7B,No
Warriors,Imagine Dragons,Pop,2015,E Minor,78,9A,No
Say My Name,Odesza,Edm/Pop,2014,F-Sharp Minor,115,11A,No
Daydreams <Sultan & Shepard Remix>,Arty,Dance Pop,2020,D-Flat Major,122,3B,No
That'S What I Like <Alan Walker Remix>,Bruno Mars,Edm/Pop,2017,D-Flat Major,134,3B,No
Thinking About You,Calvin Harris,Edm/Pop,2012,C Minor,128,5A,No
I Found You,Calvin Harris,Dance Pop,2018,F-Sharp Major,123,2B,No
Beautiful Now <Marshmello Remix>,Zedd,Edm/Pop,2015,B Minor,140,10A,No
I Don'T Wanna Hurt No More,Danny Means,Hip Hop,1998,A-Flat Major,86,4B,No
Smash The Funk,Griz,Edm/Pop,2013,F-Sharp Major,103,2B,No
No Scrubs,Tlc,Hip Hop/Pop,1999,A-Flat Minor,93,1A,No
Young,The Chainsmokers,Edm/Pop,2017,A Major,103,11B,No
Can We Pretend <Sigala Remix>,Pink,Dance Pop,2019,D-Flat Minor,125,12A,No
I'M The One,Dj Khaled,Pop,2017,G Major,81,9B,No
Just The Girl,The Click Five,Pop,2005,A Major,111,11B,No
Teeth,11 Seconds Of Summer,Pop,2019,E-Flat Minor,139,2A,No
Ignite,Alan Walker,Edm/Pop,2018,A-Flat Minor,90,1A,No
Don'T Let Me Down <Hardwell & Sephyx Remix>,The Chainsmokers,Edm/Pop,2016,A-Flat Minor,150,1A,No
Wannabe,Spice Girls,Dance Pop,1996,B Major,110,1B,No
Heaven <Kshmr Remix>,Shaun Frank,Edm/Pop,2016,E-Flat Major,128,5B,No
Look What You Made Me Do,Taylor Swift,Pop,2017,A Minor,128,8A,No
Dusk Till Dawn,Zayn,Pop,2017,B Minor,180,10A,No
If I Can'T Have You <Gryffin Remix>,Shawn Mendes,Dance Pop,2019,D Major,125,10B,No
Rhythm Is A Dancer,Snap,Dance Pop,1992,A Minor,124,8A,No
Trampoline,Shaed & Zayn,Pop,2019,G Minor,127,6A,No
Doing To Me,Astrid S,Pop,2019,C Minor,133,5A,No
Happier <Frank Walker Remix>,Marshmello,Dance Pop,2018,F Major,105,7B,No
Waves <Robin Schulz Edit>,Mr. Probz,Tropical,2014,F Minor,120,4A,No
Good Thing <Marc Benjamin Remix>,Zedd & Kehlani,Dance/Edm,2020,D-Flat Minor,128,12A,No
Make You Mine,Mike Williams,Edm/Pop,2020,F-Sharp Minor,126,11A,No
Feels Great <Bkaye Remix>,Cheat Codes,Edm/Pop,2018,C Major,187,8B,No
Firestone,Kygo,Edm/Pop,2016,B Minor,113,10A,No
Don'T Let Me Down,The Chainsmokers,Edm/Pop,2016,B Major,160,1B,No
What'S My Age Again,Blink 189,Pop,1999,F-Sharp Major,158,2B,No
Boulevard Of Broken Dreams,Green Day,Classic Rock,2004,A-Flat Major,167,4B,No
All Falls Down,Alan Walker,Dance Pop,2018,D-Flat Major,98,3B,No
What Am I,Why Don'T We,Pop,2019,C Minor,164,5A,No
Beautiful Girls,Sean Kingston,Pop,2007,D-Flat Minor,130,12A,No
Lose You To Love Me,Selena Gomez,Dance Pop,2019,E Major,102,12B,No
Show Me Love <Original Mix>,Sam Feldt,Edm,2014,C Major,115,8B,No
Don'T Cha,The Pussycat Dolls,Pop,2005,D-Flat Minor,120,12A,No
Best I Ever Had,Drake,Edm/Pop,2010,F Minor,162,4A,No
Raise Your Glass,Pink,Pop,2010,G Major,122,9B,No
Call Out My Name,The Weeknd,Pop,2018,D-Flat Major,134,3B,No
This Is What You Came For <Dillon Francis Remix>,Calvin Harris,Edm/Pop,2016,A Minor,140,8A,No
Feel So Close,Calvin Harris,Edm/Pop,2012,G Major,128,9B,No
I'M Not Alright <Frank Walker Remix>,Loud Luxury,Dance/Edm,2019,D-Flat Minor,125,12A,No
Someone New,Hogland,Dance/Edm,2018,F-Sharp Major,90,2B,No
Miracle,Julian Perretta,Tropical,2016,G Minor,124,6A,No
Call You,Cash Cash,Edm/Pop,2018,B-Flat Major,126,6B,No
Nobody'S Perfect,Hannah Montana,Pop,2007,A-Flat Major,132,4B,No
All About Tonight,Pixie Lott,Pop,2011,D Major,129,10B,No
I Got You,Bebe Rexha,Edm/Pop,2016,A Minor,98,8A,No
Shelter <Yoel Lewis Remix>,Dash Berlin,Dance Pop,2018,E-Flat Minor,130,2A,No
High Hopes <Don Diablo Remix>,Panic At The Disco,Edm,2019,F Major,126,7B,No
Swalla <After Dark Remix>,Jason Derulo,Edm/Pop,2017,A-Flat Minor,79,1A,No
I'M Yours,Jason Mraz,Pop,2008,B Major,151,1B,No
I Like Me Better <Ryan Riback Remix>,Lauv,Tropical,2017,A Major,98,11B,No
South Of The Border <Andy Jarvis Remix>,Ed Sheeran,Dance Pop,2019,C Major,125,8B,No
In My Head  <Landis Remix>,Party Favor,Edm,2017,A-Flat Minor,130,1A,No
Good Life,G-Eazy & Kehlani,Hip Hop/Pop,2017,D-Flat Major,168,3B,No
Watermelon Sugar,Harry Styles,Pop,2019,C Major,95,8B,No
Someone You Loved <Future Humans Remix>,Lewis Capaldi,Dance Pop,2019,D-Flat Major,124,3B,No
Revolution,Diplo,Edm/Pop,2013,F Minor,148,4A,No
Chun-Li,Nicki Minaj,Pop,2018,F-Sharp Minor,129,11A,No
Can'T Feel My Face <Martin Garrix Remix>,The Weeknd,Dance/Edm,2015,A Minor,128,8A,No
Catching Fire,Ryos,Dance/Edm,2020,E-Flat Minor,128,2A,No
Dear Boy,Avicii,Edm/Pop,2014,A-Flat Minor,115,1A,No
Dynamite,Taio Cruz,Pop,2010,E Major,120,12B,No
Swalla <Wideboys Remix>,Jason Derulo,Edm/Pop,2017,A-Flat Minor,120,1A,No
Spectrum,Zedd,Edm,2012,C Minor,130,5A,No
