spotify_id,title,artist,genre,released_year,key,mode,bpm
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Tiesto,Dance Pop,2018-05-18,3,0,128.005
4kV4N9D1iKVxx1KLvtTpjS,Break Up With Your Girlfriend I'm Bored,Ariana Grande,Pop,2019-02-08,5,0,169.999
4kte3OcW800TPvOVgrLLj8,Let Me Love You,NeYo,Dance Pop,2012-01-01,5,1,124.91
4kT9iDGAQt83gOUdbTUtaW,Somebody,The Chainsmokers,Tropical,2018-10-26,10,0,101.883
4KStl2JWlATZdJo8tq0jha,Dreamer <Matisse & Sadko Remix>,Axwell & Ingrosso,EDM,2018-02-02,10,1,126.017
4kRT3cCwp0uYEqh4hHvxZS,Jimmy,Tones And I,Pop,2019-08-29,8,1,68.11
4Km5HrUvYTaSUfiSGPJeQR,Bad,Migos,Hip Hop/Pop,2017-01-27,11,1,127.076
4KLp7sKY2YCzaSQelZZjZr,Total Eclipse Of The Heart,Glee Cast,Pop,2010-05-18,8,1,134.128
4kIYLdQ0eoiZaVrGVWLvqn,Are You Mine,Alex Schulz,Tropical,2019-05-31,2,1,125.989
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,Dance Pop,2018-07-18,4,1,88.335
4k80K0b6KZ2QjAYkXON7q6,Blow Me One Last Kiss,Pink,EDM/Pop,2012-09-18,7,1,113.987
4Jwp3yjIQfudmjuctLQlfJ,No More <Bottai Edit>,Alex Gaudino,Pop,2019-03-01,4,1,125.037
4JvgDvUxtG3qwbzbCgucwq,We Don't Care,Hogland,Dance/EDM,2017-06-09,11,1,125.819
4JV1uisNtkANI5qsIv0k7n,Workin' On It,Meghan Trainor,Pop,2019-10-31,1,0,135.817
4JuZQeSRYJfLCqBgBIxxrR,Ocean Eyes <Blackbear Remix>,Billie Eilish,EDM/Pop,2017-01-13,4,0,144.98
4jOtC832PyIXlCVPRElfQu,Troublemaker,Olly Murs,Pop,2012-11-23,0,0,106.008
4jmfX9D0GoHnkSGDwPN7HB,The Hills <RL Grime Remix>,The Weeknd,EDM/Pop,2015-11-06,0,0,139.976
4JIo8RztBbELr2gWJ5OGK6,Secret Love Song,Little Mix,Pop,2015-11-06,9,1,92.963
4JAy3D5VimWbHJ7tBQEUQU,Cold Water <Lost Frequencies Remix>,Major Lazer,EDM/Pop,2016-09-09,2,1,114.955
4J7CKHCF3mdL4diUsmW8lq,Under Control,Calvin Harris,EDM/Pop,2014-10-31,8,1,126.094
4j6BcyceyKxf8cDKvzd7N7,When Love Takes Over <Laidback Luke Remix>,David Guetta,EDM,2009-04-17,8,0,129.974
4j2Z0fivH9kDUhqG69Z3Aa,The Great Escape,Boys Like Girls,Pop,2006-08-22,1,0,149.934
4IWAyPf1KMq7JCyGeCjTeH,Whatever It Takes,Imagine Dragons,EDM/Pop,2017-06-23,1,1,134.955
4IoYz8XqqdowINzfRrFnhi,You Found Me,The Fray,Pop,2009-01-30,8,0,151.994
4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,Alec Benjamin,Pop,2018-11-16,8,1,133.975
4IazOWzgfLB8MR5VIY368A,Cinema,Benny Benassi,Pop,2011,2,1,129.9
4IAd7Vdwcc1E86P15tXjca,Only When It Rains,Frank Walker,Dance Pop,2019-03-29,11,0,109.984
4huh5oqBz9RkgpzAkyuEAs,I'm Not Sorry,Hardwell,Dance Pop,2019-03-08,4,1,128.09
4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,Dance Pop,2019-06-21,4,1,88.042
4HlFJV71xXKIGcU3kRyttv,Hey Soul Sister,Train,Pop,2010-12-01,1,0,97.012
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,Dance Pop,2013-01-01,2,1,124.08
4ghhaqVoXMuoruwM4PfJl5,Not Going Out Tonight,Jack Newsome,Pop,2019-08-16,8,1,143.975
4Gcv5SsxnQWpmOnUI19EJk,All You Need To Know,Gryffin,Dance Pop,2019-03-27,0,1,139.987
4GAFlFLouTialsJv1kiKaC,Feeling So Good,Ashley Tisdale,Pop,2019-05-03,4,1,110.005
4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,Pop,2012-09-04,9,1,136.245
4FxaRW9mYHzOmApbAPZXoH,Runaway <Quintino Remix>,Galantis,Dance/EDM,2015-03-16,10,0,128.009
4fwo6czG5nvOQMzhOto1ya,Lonely,Diplo & Jonas Brothers,Pop,2019-09-27,1,1,98.047
4fwbGKNExPtPHbor1TBSY4,Unconditionally,Katy Perry,EDM/Pop,2013-01-01,7,1,128.861
4fNDcRXLM39qJRgwVjtI3y,Let Me Love You <Marshmello Remix>,DJ Snake,EDM/Pop,2016-12-02,8,1,119.999
4fK2NU9UyQJV74ZGiSVYsr,Carry On <Nicky Romero Remix>,Kygo,Dance Pop,2019-05-30,9,0,125.655
4fINc8dnfcz7AdhFYVA4i7,It Girl,Jason Derulo,EDM/Pop,2011-09-16,1,0,91.993
4fCAOaMs0PYL58OijKp2IS,Fuck I'm Lonely <Ofenbach Remix>,Lauv,Dance Pop,2019-08-30,9,1,105.027
4fC6tDEFmSBBCRBUOPeQ8b,Think About You <Galantis Remix>,Kygo,Dance/EDM,2019-04-12,10,1,124.018
4F47yMP9WPb2MMvOUxNHKB,Be Like You <Dante Klein Remix>,CVBZ,EDM/Pop,2017-04-28,7,0,95.134
4f3uZW3Wc1uO2cN4WJs5nu,I Can Only Imagine,David Guetta,EDM/Pop,2012-12-07,9,1,127.946
4eUMbFJ6l8UogwBENovA4v,Chasing Time,Vicetone,EDM,2013-10-07,8,1,127.929
4ESPuOrSsRcBISzcMlzmY5,Sad,Chico Rose,Dance Pop,2019-08-30,3,0,125.064
4esOae7i4rqTbAu9o5Pxco,Girl On Fire,Alicia Keys,Pop,2012-11-18,9,1,92.494
4esEsg9IxiTAGMBQLe9XOu,Be Someone,CamelPhat,Dance/EDM,2019-06-04,10,0,121.99
4e6ZN0EcEqYx74BTC5xQzy,The Man,Aloe Blacc,EDM/Pop,2013-01-01,11,0,86.034
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,Classic Rock,2007-07-03,2,0,123.052
4e1V6XqJ0GbagtTaI6ytUS,Find You,Zedd,EDM/Pop,2014-01-01,3,1,127.989
4dZTZbmJBCCofAExHwefda,Lottery <Renegade>,K Camp,EDM/Pop,2019-06-21,1,1,148.964
4dzGb1o0RHNzE3omFM6PE1,Unstoppable <Vinai Remix>,R3HAB,EDM,2014-07-29,9,1,128.024
4dIrGLTW8OJ0pJNLMJG2vJ,Better Half of Me <R3HAB Remix>,Tom Walker,Dance Pop,2019-10-03,3,1,108.038
4DfxFGwreu9BquiLRClwh8,Hum With Me,John De Sohn,Dance Pop,2017-06-09,10,1,111.924
4dASQiO1Eoo3RJvt74FtXB,Sucker For Pain,Lil Wayne,EDM/Pop,2016-06-24,9,0,169.021
4d9OMbRg62jAFaqsoZ3M6z,At My Best,Machine Gun Kelly,Hip Hop/Pop,2017-03-17,7,0,169.923
4D7ERaKgv8NAeck8RzUtRz,Younger,Jonas Blue,Pop,2019-09-06,3,1,105.981
4D3IIkBWnpL097OkljGnRW,Live Forever,Liam Payne & Cheat Codes,Pop,2019-12-06,7,1,100.023
4cZ3UsiKd1kUQIaq4BFIj2,No One Compares To You,Jack & Jack,Hip Hop/Pop,2019-01-25,1,1,111.939
4cS66S86D9Xu5L9QqVGGc2,Jackie Chan <Daijo Remix>,Tiesto,EDM/Pop,2018-10-05,3,0,128.104
4cqiLvFRDuV8ClE61eMmZx,Never Alone,2 Brothers On The 4th Floor,Dance Pop,1994,8,0,128.002
4CpKEkdGbOJV51cSvx7SoG,Controlla,Drake,Pop,2016-05-13,10,0,92.092
4coVboSNkToRTBRqxXk4vr,Limitless,Elektronomia,EDM/Pop,2017-03-14,0,0,127.992
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,Pop,2012-05-25,4,1,124.989
4Ce37cRWvM1vIGGynKcs22,Starving,Hailee Steinfeld,EDM/Pop,2016-07-22,4,1,99.989
4cdd0akl3V1b4HdaVpSvaB,Feels Like Home,Sam Feldt,Tropical,2016-02-05,7,1,118.007
4ccKliPoo6GU5qCVbss4rt,Waste My Youth,GALXARA,Pop,2019-09-20,5,1,140.887
4c7j8yZNruvUHxO3tFC3cZ,Ten Feet Tall <Borgeous Remix>,Afrojack,EDM,2014-05-12,0,1,126.955
4BX9utrulgT68sAqwWjrkZ,LA & The Parties,Lost Kings,Dance Pop,2019-10-11,10,1,157.815
4bw3ZyWA1ui0Adu285NWDl,Without Me <ILLENIUM Remix>,Halsey,EDM/Pop,2018-11-30,6,1,136.004
4BM4ml3TgBFALLaCaJtVhi,Pumped Up,Klingande,Dance Pop,2017-09-08,0,1,123.033
4BiiOzZCrXEzHRLYcYFiD5,Hope,The Chainsmokers,EDM/Pop,2018-12-14,1,0,104.941
4BHzQ9C00ceJxfG16AlNWb,Send My Love,Adele,EDM/Pop,2016-06-24,6,0,164.023
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,Classic Rock,1981,4,1,118.852
4bFmYoDdKT3HqSroMmRbGV,Photograph <Felix Jaehn Remix>,Ed Sheeran,EDM/Pop,2015-06-18,4,1,120.004
4bb2UdCvi9LynD4rWvE06T,Turn Up the Music,Adam Hicks,Pop,2011-01-01,7,1,183.977
4B3RmT3cGvh8By3WY9pbIx,Skyscraper,Demi Lovato,EDM/Pop,2011-01-01,7,1,103.82
4b2tcjrG1qUkSdsqEFP2dB,Sun Is Shining,Axwell & Ingrosso,Dance Pop,2017-07-28,2,1,131.993
4B2kkxg3wKSTZw5JPaUtzQ,On & On,Cartoon,EDM/Pop,2015-07-09,11,1,174.141
4aTtHoSBB0CuQGA6vXBNyp,Home,Martin Garrix,Dance/EDM,2019-08-16,8,0,128.114
4aSfgWmRa9KsISD4Jmx7QB,This Town,Kygo,EDM/Pop,2017-09-21,10,0,147.971
4AMY0oGSt7vZwgxDnHCJBr,True Colors,XO Cupid,Dance Pop,2018-09-21,0,1,104.845
4AkCyd9Nlbt8JprQq9V6o2,All Comes Back To You,R3HAB,EDM/Pop,2019-10-25,4,1,128.02
4ak7xjvBeBOcJGWFDX9w5n,Rodeo,Lil Nas X,Hip Hop,2019-06-21,9,1,140.081
4aJdmCHGL6KrrvuSXgr8Jp,I Need You,Armin Van Buuren,Dance Pop,2017-01-27,8,0,106.997
4AimtqU9MO2HnMro20AK2j,Obsessed,Hogland,EDM/Pop,2017-08-18,0,1,144.845
4AhSkRYioEIfGvCV19peYN,Suncity,Khalid,EDM/Pop,2018-10-18,7,0,90.027
4aebBr4JAihzJQR0CiIZJv,Hello,Adele,EDM/Pop,2015-11-20,5,0,157.98
4abm3RbYBcQlrxdV1ObjUj,Waste A Moment,Kings of Leon,Pop,2016-09-09,2,1,152.644
49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,Pop,2008-06-02,1,1,174.028
49aLCvvEKM5EA8IYwDmtaE,Intoxicated,Martin Solveig,EDM/Pop,2015-03-20,0,1,124.987
48RrDBpOSSl1aLVCalGl5C,The Monster,Eminem,Pop,2013-11-05,1,0,110.049
48qKqo6HgIG8VLN4CpYb37,Magic,Selena Gomez,Pop,2009-01-01,11,0,104.101
48nmKZkd67ATPI8ROOJhkK,Lady,Austin Mahone,EDM/Pop,2016-12-30,10,0,125.958
48GmVZwvkoVC5StfMLfNJE,Need U,DVBBS,Dance Pop,2019-08-16,10,1,114.994
47zREtxQZ3cHHIZwUQnuuN,Never Be Like You,Flume,Pop,2016-05-27,0,1,119.907
47wPvRG8FEwbZP22UBgTQr,Seven Nation Army,The White Stripes,Rock,2003-04-01,4,0,123.909
47knrBbYhqtrggWYSkU6h1,Glitch,Martin Garrix,Dance Pop,2018-12-14,2,0,128.024
47hDIt4YJZ0v01TgKsaXaE,Circles <Original Mix>,Audien,EDM,2013-12-16,9,1,128.02
47dABAPyBgKB3iQCrC4Vrv,Who's Got Your Love,Cheat Codes,Dance Pop,2019-03-15,11,1,125.027
46W9iEjOg5nkMvb6lo4Jwz,Don't Give Up On Me Now,R3HAB,Dance Pop,2019-05-10,4,1,115.268
46NBoIAHrmR7qcUGCIFEjR,This One's For You,David Guetta,EDM/Pop,2016-05-13,9,0,110.169
46lFttIf5hnUZMGvjK0Wxo,Runaway,Galantis,EDM/Pop,2015-06-05,1,1,126.008
46ERhnELy62toOMlxe14a3,Wanted Dead Or Alive,Bon Jovi,Rock,1986-01-01,7,1,149.319
46D0hYb1B7qiU33VtXt21W,Easy,Camila Cabello,Pop,2019-10-11,4,0,128.073
45TbnoJF2Swax0zEEsUOcb,Look At Us Now <Dzeko Remix>,Lost Kings,Dance/EDM,2017-08-11,1,1,126.001
45GtpfaI7fg7mSZBQTNJss,Reckless,Hardwell,EDM,2019-07-19,6,0,128.028
45Egmo7icyopuzJN0oMEdk,Love Lies,Khalid & Kehlani,Hip Hop/Pop,2018-02-14,6,1,143.955
45cOIUfSBmCvDBofEFO4e7,Sunshine,ARTY,EDM,2019-05-31,2,1,125.978
45aBsnKRWUzhwbcqOJLwfe,This Is Me,Keala Settle,Hip Hop/Pop,2017-12-08,2,1,191.702
44zgYsGJnQU0WBcnB0xTP4,Revolution <Vocal Mix>,R3HAB,EDM,2014-01-20,7,0,127.983
44Yrt6xIUdcooTbDh57hrF,Move Me,Mura Masa,Pop,2018-06-14,1,1,105.02
44ljhbOzdApfYkdrgKMXUs,Smoke Filled Room <Severo Remix>,Mako,Tropical,2016-11-02,3,1,140.973
44aN5xKL3kGHvQ5bXVk6B8,Ghost Town,Adam Lambert,Pop,2015-06-11,4,0,119.955
44ADyYoY5liaRa3EOAl4uf,Slide Away,Miley Cyrus,Pop,2019-08-16,5,1,148.051
4466tjT4xLDhIdmsMymUHk,Body 2 Body,MK,Dance Pop,2019-05-10,0,1,122.023
43wzy7JxMEfvCh8ZFeZKYk,Right Now,Nick Jonas,Pop,2018-08-24,6,0,103.956
43tgC5pTYJpc5D3C9HRwEg,Slow Down,Normani,Dance Pop,2018-10-22,0,1,124.049
43JztBwps5nHk69OqYOv9D,Wannabe,Jonasu,Dance Pop,2019-07-05,10,1,110.05
43H3q2NWT9LCuYS1B5IUvV,Our Song,Taylor Swift,Pop,2006-10-23,2,1,89.128
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love,Usher,Pop,2010-03-30,7,0,119.963
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Alessia Cara,Pop,2016-03-11,0,1,97.085
42et6fnHCw1HIPSrdPprMl,Semi Charmed Life,Third Eye Blind,Rock,1997-04-08,7,1,102.026
421u5fmNyPTDlNLVexADzR,Tonight,MOTi,EDM,2018-12-07,9,0,127.996
41W4YKwP7DPxoplPA2U0PW,Riding Shotgun,Kygo,EDM/Pop,2017-11-03,6,0,102
41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,Dance Pop,2020-01-03,9,0,145.841
41Fflg7qHiVOD6dEPvsCzO,Worth It,Fifth Harmony,EDM/Pop,2015-01-30,8,1,99.987
4129VnB82LrGkZBDsrijKd,Alive <Hardwell Remix>,Krewella,EDM/Pop,2013-05-21,6,0,127.986
40YcuQysJ0KlGQTeGUosTC,Me Myself & I,G-Eazy,Pop,2015-12-04,0,0,111.996
40TogYyqoENkImGSObxjyb,Surviving,Sondr,Tropical,2016-03-28,4,1,124.082
40riOy7x9W7GXjyGp4pjAv,Hotel California ,Eagles,Classic Rock,1976-12-08,2,1,147.125
40nPimvmG05WYS7983bawZ,Cry for Me,Camila Cabello,Pop,2019-10-04,9,0,118.058
40AYRnDKhhrH4JZO4KS9Dj,Reload <Vocal Edit>,Sebastian Ingrosso,EDM/Pop,2013-01-01,4,0,128.053
3Zwu2K0Qa5sT6teCCHPShP,Thanks For The Memories,Fall Out Boy,Rock,2007-01-01,10,0,154.837
3zU9rdflI65tK4dkkNSp77,Heroes,Alesso,Dance Pop,2015-05-26,5,1,125.896
3zrYNl1aMdFrQkcOjKVr5u,I Cry,Flo Rida,Pop,2012-06-22,4,0,126.035
3ZqKbMO9UasuKgQeGT7QZS,Speechless <MOTi Remix>,Robin Schulz,Dance Pop,2019-03-22,1,1,127.977
3ZMFrvkNgwwMfPdX3aThYs,Play That Song,Train,Pop,2016,3,1,99.188
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie,Shakira,Pop,2005-11-28,10,0,100.024
3zECQWhwAEydeK9jUTPamo,Where Have You Gone,Lucas & Steve,EDM,2018-09-28,5,1,124.071
3ZCTVFBt2Brf31RLEnCkWJ,Everything I Wanted,Billie Eilish,Dance Pop,2019-11-13,6,0,120.006
3yZQk5PC52CCmT4ZaTIKvv,This Is Gospel,Panic At The Disco,Pop,2013-10-04,7,1,156.073
3YPlsrk0Voe8AOa1jyN891,Ain't My Fault <R3hab Remix>,Zara Larsson,Dance/EDM,2016-10-07,9,1,150.109
3yOlyBJuViE2YSGn3nVE1K,My Oh My,Camila Cabello,Pop,2019-12-06,8,1,105.046
3Yh9lZcWyKrK9GjbhuS0hR,Good As Hell,Lizzo,Pop,2016-03-09,0,0,95.982
3y3brCCecHC3Db18aIOnny,Carry On,Kygo,Dance Pop,2019-04-19,9,0,121.799
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,Pop,2003-12-02,7,1,118.393
3Xv5C02Wxlek0dmrYAM5A8,Cha Cha Slide <Platinum Band Mix>,DJ Casper,Pop,2004-01-01,6,1,122.026
3XF5xLJHOQQRbWya6hBp7d,You Should See Me In A Crown,Billie Eilish,Pop,2019-03-29,4,1,150.455
3xE7LrW7P54CYNQYqLhl6J,Melody <ANGEMI Remix>,Lost Frequencies,Dance Pop,2018-06-15,0,1,127.948
3WxmlTZ85sCYFnuIXmUAEe,Party Favor,Billie Eilish,Pop,2017-12-22,0,1,130.022
3wWRbRa3OFIFRs4gNywkdd,Do You Miss Me Much <Wookie Remix>,Craig David,Dance Pop,2019-09-13,11,0,130.997
3WVhkjB7Y4xFruqoCAajBb,Sue Me,Sabrina Carpenter,Pop,2018-11-09,6,1,157.184
3Wiq7pU64CJDhq7W44TYft,Beam <Dannic Mix>,Mako,EDM/Pop,2014-01-10,11,0,127.997
3WefHNGtjexZvi66ZEx9u4,Hurts Like Hell,Madison Beer,Pop,2018-11-09,1,0,75.003
3WDIhWoRWVcaHdRwMEHkkS,Mama,Clean Bandit,EDM/Pop,2018-11-30,1,0,102.046
3WbyTNOTi9pPSkJQzt3C12,Timebomb <Sonny Alven Remix>,Tove Lo,EDM/Pop,2015-08-12,0,1,124.15
3WbphvawbMZ8FyqDxYGdSQ,When I'm Gone,3 Doors Down,Rock,2002-01-01,7,1,74.072
3w3y8KPTfNeOKPiqUTakBh,Locked Out of Heaven,Bruno Mars,Pop,2012-12-07,5,1,143.994
3W3KtDwAIg3mAruSpnfG3Q,Fancy,Iggy Azalea,Pop,2014-01-01,10,0,94.981
3VyjsVV24RmBIbWJAeUJNu,No Idea,Don Toliver,Hip Hop,2019-05-29,6,0,128.038
3vVmMB8vMoBT0fSOMLFnML,Arcadia <Original Mix>,Hardwell,EDM,2014-06-27,6,0,129.91
3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,Dance Pop,2015-06-16,4,1,100.001
3vV2Gu4JlRaeHfJxg2Z1dk,My Oh My,Aqua,Dance Pop,1997-01-01,2,0,132.993
3Vt6a0rOyb4nGM7rBzgK2C,Don't Wanna Know <Ryan Riback Remix>,Maroon 5,EDM/Pop,2016-12-23,2,1,103.087
3vQhEd4lOg4mAV6CHCgoHW,South Of The Border <Sam Feldt Remix>,Ed Sheeran,Dance Pop,2019-10-04,5,1,110.012
3VdMyADuRJPC7WGSNwlZNO,Somebody That I Used To Know,AZTX,Dance/EDM,2019-12-06,5,0,125.027
3V9cM3nCH2G66afoDi0snu,Boom,X Ambassadors,EDM/Pop,2019-06-14,11,0,107.996
3v1W3lS40jrAyGerzF3igy,Up & Down,Vengaboys,Dance Pop,2000,6,1,135.951
3uvypVUsiIr1B0BccIcsEh,6:00 AM,J Balvin,Pop,2013-09-29,5,0,175.965
3uiQZlSlSDRduWLFBTSEot,Don't Start Now <Kungs Remix>,Dua Lipa,Dance Pop,2019-12-18,11,0,122.019
3UIGE2FXaUUcYWA31Og0XO,Summer Fade,Snakehips,Dance Pop,2019-08-28,10,1,179.913
3UDXkdQquqCEAJdNAsA1wO,Millionaire,Cash Cash,Pop,2016-06-24,5,1,100.014
3U4isOIWM3VvDubwSI3y7a,All Of Me,John Legend,Pop,2013-08-30,8,1,119.93
3u1S1OmAUhx5DRlLrXqyp3,Rise,Jonas Blue,EDM/Pop,2018-05-25,1,1,106.066
3tqwKg0W8XfYORNrP4aIhu,Hey Hey Hey,Katy Perry,Pop,2017-06-09,9,1,134.066
3TKpJrY9q49Mj1JOsM9zGL,Family,The Chainsmokers,EDM/Pop,2019-12-06,11,1,117.817
3TjLsDgL0bTbSQIF6M5Ki8,Say My Name <Lucas & Steve Remix>,David Guetta,Dance Pop,2018-12-28,10,0,120.002
3tGhzuFRXJdHEge0MN0sC2,Told You Once,Foxa,Dance/EDM,2019-05-17,3,0,127.776
3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,Pop,2011-01-01,4,1,101.019
3T4UodGkfZObJ43RtA5KFU,Connection,One Republic,EDM/Pop,2018-06-26,5,1,168.154
3T2ibiKCatzkbTnn3hOyyQ,Unstoppable,The Him,EDM,2019-01-04,8,0,123.982
3t0J8vI9StQD8KIBkT2Cp5,Tired <Kygo Remix>,Alan Walker,Tropical,2017-07-14,2,1,123.945
3sz8Gn0fOmXmyXOaPSWBJ9,Sweet Escape,Alesso,EDM,2015-05-22,2,1,126.046
3sY6z4pGcxpMwx3W026WtU,Peace of Mind,Boston,Classic Rock,1976,4,1,127.67
3SMxd9vNy41n9Xk4UFw36S,Just Wanna Be With You,High School Musical Cast,Pop,2008-01-01,2,0,102.003
3sFCrYlKCEnrTRfXEafPai,Heaven,Alex Adair,Tropical,2015-08-07,0,1,121.823
3SEupjP7CBdIoNPrFrMozG,Bye Bye,Gryffin,EDM/Pop,2018-12-14,4,1,148.013
3s4U7OHV7gnj42VV72eSZ6,Rather Be,Clean Bandit,Pop,2014-01-17,11,1,120.97
3rwdcyPQ37SSsf1loOpux9,Surrender,Cash Cash,EDM/Pop,2014-09-16,1,1,127.947
3rKYiySCDMUKTw5kGVVhaa,Marvin Gaye,Charlie Puth,EDM/Pop,2016-01-29,1,0,110.015
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,EDM/Pop,2015-12-04,0,0,89.974
3rfhI32Il2hVRKDkuGeeen,Hey Baby,Pitbull,EDM/Pop,2011-06-17,10,0,128.021
3RBk0P36O7wCMxF263jRJL,I Will Let You Dow,Madison Mars,Dance Pop,2019-12-06,0,0,126.022
3R8CyhJfVjvgIROd5RSGhQ,I Can See,Mac Miller,Hip Hop,2020-01-17,5,0,114.86
3r7kx6SylBJsVrvTZ2qXuT,Runaway,Pierce Fulton,EDM,2014-03-31,7,1,127.984
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,Martin Jensen,Dance Pop,2016-11-04,9,1,114.955
3qRHCvn70YpVFFkx3lrAYf,Body On Me,Rita Ora,Pop,2015-08-07,11,0,88.999
3QmOiZF7IzJJkHnahh5Ea0,History,Olivia Holt,Pop,2016-07-15,1,1,100.968
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,Pop,2017-04-20,10,0,82.695
3QC33AxvY2sdxq22ym3aSL,Wild Wild Son,Armin Van Buuren,Dance Pop,2018-10-12,3,1,135.96
3Q4WeJmzxuDpzMu9QjQqbM,Big Girls Don't Cry,Fergie,Pop,2006-01-01,7,1,113.082
3q3pZHncNkvIWJebMeuQqQ,Hero,Christopher Wilde,Pop,2010-01-01,3,1,185.539
3Px934J0dBoCmpUhUuCQkD,Now Or Never,Halsey,Hip Hop/Pop,2017-04-04,6,0,110.091
3pX3ku3Dep3Z5jQEYDR7PK,Go To Sleep,John De Sohn,Dance/EDM,2018-04-06,7,1,113.978
3PTao61OJ8S09gxWLsXT6e,Set Me Free,Diplo,EDM/Pop,2015-08-13,5,0,150.085
3pJYak30qZb4XpyqARrHuM,Keep Moving,Sultan & Shepard,EDM,2019-12-13,5,1,124.022
3P7qStX3ECFOLfjrXuLzbc,Something New,Axwell & Ingrosso,Dance Pop,2015-01-20,11,1,129.924
3P3pw6C19j31Rnzgo3JG7o,Perfect Strangers,Jonas Blue,EDM/Pop,2018-11-09,1,1,117.965
3OTSBoYKO7HzGVj8Bu2OH9,All The Time,Zara Larsson,Dance Pop,2019-06-21,6,0,101.976
3OtMnyUaiipcAT23A8liyi,Swish Swish,Katy Perry,Pop,2017-06-09,5,0,119.954
3Op7R5YNeIVoZUCxXVZW2k,Pon De Replay,Rihanna,Pop,2005-05-24,7,1,98.997
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,A Boogie Wit Da Hoodie,Pop,2018-12-21,3,0,96.057
3oIVK7arAFuUOCGafPLxSC,Better Off Without You,Becky Hill,Dance Pop,2020-01-10,7,1,124.004
3oh6SCCeLuXhFpEyepla6G,Thotiana,Blueface,Pop,2018-12-18,10,0,104.025
3oDFtOhcN08qeDPAK6MEQG,Boom Boom Pow,The Black Eyed Peas,Pop,2009-01-01,9,1,130.048
3O0e0LHTpza0rYVDbZfQ4r,Can We Pretend,Pink,Dance Pop,2019-04-11,1,0,115.172
3neBAEV5Tkp4BrKv85xysR,Don't Worry <Matoma Remix>,Madcon,EDM/Pop,2015-06-11,0,1,123.042
3NcO4jGK1Opb5ea0mYLpxb,Good Feeling,Flo Rida,Pop,2011-08-29,1,0,128.011
3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),Martin Garrix,EDM/Pop,2018-06-15,0,0,139.912
3NBDgwEAGMj0aKRsU8zoO9,Rivers,Thomas Jack,Tropical,2015-07-10,0,0,122.005
3Nbcx1svCSzmyYG2I81YCZ,Up,Olly Murs,Pop,2014-11-21,9,1,114.948
3N9YuL395rE4qNyHMsvOWC,I Miss Myself <R3HAB Remix>,NOTD & HRVY,Dance Pop,2019-06-07,0,1,122.688
3mTEYjm3kIm4YzJ5zxJZjs,Flares,The Script,Pop,2014-09-12,0,0,164.252
3mruwwpKfG5NYmnEr6O5Dw,Post Malone <VIZE Remix>,Sam Feldt,Dance/EDM,2019-09-12,7,1,124.017
3mqvUmsGVshZSf5INiebzO,Lullaby <Calvo Remix>,Sigala,Dance/EDM,2018-05-18,5,0,125.961
3movM7HeDSPPURaOARtqhl,Perfect Strangers <Pedro Carrilho Remix>,Jonas Blue,EDM/Pop,2016-07-22,10,0,126.025
3Mong1BzxMKwTZ0SbfLdcQ,Mama <Tiesto Dance/EDM Remix>,Clean Bandit,Dance Pop,2019-03-08,1,0,125.974
3MjUtNVVq3C8Fn0MP3zhXa,Baby One More Time,Britney Spears,Dance Pop,1999-01-12,0,0,92.96
3mha0HzD52axbosG3H4Xsm,Rise Up,Imagine Dragons,EDM/Pop,2017-06-23,8,1,93.702
3M9Apu4OZfylLTFKvgEtKa,Ritual,Tiesto,Dance Pop,2019-05-31,3,0,114.996
3m0BCyPaS5BN5iQgtdPr0u,Perfect <LUM!X Remix>,Lucas & Steve,Dance/EDM,2019-11-29,6,1,127.932
3LZWJX8I30bnAUv9IEP6y3,Bump,Baby Blue,Pop,2017-01-27,8,0,98.016
3LxFqieGoMcJSnDVHokSLp,Colors,Hardwell,EDM/Pop,2015-01-20,2,1,127.924
3Lv3frZVXU7Q0JEFvLIzWW,Promises <David Guetta Remix>,Calvin Harris & Sam Smith,Dance Pop,2018-10-19,3,0,125.157
